converged	score	run	cpu_time	memory	nclusters_pred	all_vmeasure	clone_prev_MAE	clone_prev_MSE	slsbulk_clone_prev_MSE	slsbulk_vmeasure	slsbulk_clone_prev_MAE	uncertainty
1	507778.815883863	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/198/cluster_posteriors.tsv.gz	9	154	3	NA	NA	NA	NA	NA	NA	NA
1	516893.671983009	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/199/cluster_posteriors.tsv.gz	20	156	7	NA	NA	NA	NA	NA	NA	NA
1	509408.886447467	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/2/cluster_posteriors.tsv.gz	24	159	3	NA	NA	NA	NA	NA	NA	NA
1	508439.908109229	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/20/cluster_posteriors.tsv.gz	15	159	1	NA	NA	NA	NA	NA	NA	NA
1	511261.233086773	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/200/cluster_posteriors.tsv.gz	12	154	4	NA	NA	NA	NA	NA	NA	NA
1	508440.175533972	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/201/cluster_posteriors.tsv.gz	2	155	1	NA	NA	NA	NA	NA	NA	NA
1	523101.02395892	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/202/cluster_posteriors.tsv.gz	19	156	8	NA	NA	NA	NA	NA	NA	NA
1	505385.156187899	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/203/cluster_posteriors.tsv.gz	6	155	2	NA	NA	NA	NA	NA	NA	NA
1	518213.718654365	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/204/cluster_posteriors.tsv.gz	17	157	7	NA	NA	NA	NA	NA	NA	NA
1	513725.839999238	/crex/proj/uppstore2017165/nobackup/alva/scWGBS/K562_out_hg38/cluster/0_0.95_10000/epi_basic/205/cluster_posteriors.tsv.gz	15	157	6	NA	NA	NA	NA	NA	NA	NA
